uid,slope_i,slope_se,slope_p,n_occasions,lag0_sign,lag1_sign,bh_q_213,holm_p_213,std_effect,label_family1,label_bh,label_holm,user_facing_bh
97487f1632fbab90426f6760a0fe94ea,-0.24853858093482875,0.19095293152828274,0.19306346761614002,90,-1.0,-1.0,0.373841078202162,1.0,0.09174718694803151,insufficient,insufficient,insufficient,no_claim
98e5152e1020930fb007145c1c60648b,0.22741569778596127,0.1656169991848679,0.16970813076126268,75,-1.0,-1.0,0.33934047494081304,1.0,0.08394974519129782,insufficient,insufficient,insufficient,no_claim
993b20b5d910d05b5d79e0de71386a49,-0.1426044606590685,0.12919288107116442,0.2696753423719689,192,-1.0,-1.0,0.4867868468239777,1.0,0.05264196030451106,insufficient,insufficient,insufficient,no_claim
9a67ed145c6e7be55b1f744897316f71,-0.06375128386950848,0.2176549485579912,0.7695980640458941,95,-1.0,-1.0,0.8627599349567129,1.0,0.02353357348928669,insufficient,insufficient,insufficient,no_claim
9e9e21ee5dbdb37ffda3225cd0403d34,-0.32964077287875354,0.32821126782875343,0.31520731922339595,32,-1.0,-1.0,0.5360343573039807,1.0,0.12168579019500803,insufficient,insufficient,insufficient,no_claim
a23be0935798553a76b4e74cfc1740f1,-0.34748163385806213,0.1294565529392733,0.007271308411616939,251,-1.0,-1.0,0.028159794394080145,1.0,0.12827168443092818,moderate,moderate,insufficient,evidence_available
a2949761d01e0f82cdbcc71231431959,0.18708276595611434,0.10194463463920216,0.06648481897347325,157,-1.0,-1.0,0.16277317748677933,1.0,0.06906097813212846,insufficient,insufficient,insufficient,no_claim
a4dde9659b38b613f08b37c0c8bfa9eb,-0.20894852904758407,0.311889552145271,0.5028934997927055,34,-1.0,-1.0,0.6910730029409436,1.0,0.07713265153820009,insufficient,insufficient,insufficient,no_claim
a4fcfc9e92d6861285d6c5979d2fd54b,-0.1507919167550146,0.16361030623924824,0.35670964449174347,150,-1.0,-1.0,0.5670086140055326,1.0,0.0556643323734195,insufficient,insufficient,insufficient,no_claim
a52b5e80b4c7a8e05f8cc0a16ae4ea9f,-0.15099833830642542,0.21852177733239597,0.4895661444814694,56,-1.0,-1.0,0.6771271998347597,1.0,0.05574053219960405,insufficient,insufficient,insufficient,no_claim
a6c1b8b62cc50f9022f018b5198648a0,0.17121488808554303,0.1757617380673311,0.3299916956483766,70,-1.0,-1.0,0.5406787013315708,1.0,0.06320340402035873,insufficient,insufficient,insufficient,no_claim
a7a320d21e232075512a494c982dc17f,-0.34693569469348806,0.23814188052036064,0.1451593022607267,64,-1.0,-1.0,0.30561349253048103,1.0,0.12807015281194964,insufficient,insufficient,insufficient,no_claim
a7cb6ba9ef6b3878a4284b0d63afecd7,0.3849024029556405,0.12529411481271238,0.00212636079967754,166,-1.0,-1.0,0.011193535594167942,0.369986779143892,0.14208543634510243,moderate,moderate,insufficient,evidence_available
aa77ecb82c267ad01e9899413f072025,-0.1011421478942435,0.15764602592106083,0.5211475265435055,175,-1.0,-1.0,0.7070345423806794,1.0,0.03733628604571401,insufficient,insufficient,insufficient,no_claim
ab5ee451ce580a761fefd88f7b49a97f,-0.21032268471144222,0.35269876522185506,0.5509589027633011,22,-1.0,-1.0,0.7243892353816355,1.0,0.07763991651136234,insufficient,insufficient,insufficient,no_claim
ac02afb2367b89fdcab1b1245e195b27,-0.19076314028933095,0.19267005728691286,0.32212393302774434,48,-1.0,-1.0,0.5360343573039807,1.0,0.07041957602352344,insufficient,insufficient,insufficient,no_claim
ac23ab17a31d1abeea72e408ac5871c1,-0.8438883497521992,0.16158522844080245,1.764675368054469e-07,104,-1.0,-1.0,2.7314504797030078e-06,3.546997489789483e-05,0.31151856543464723,strong,strong,strong,evidence_available
ac70fe1f8115ac361f2023269c011c3e,-0.547858387952483,0.15636124002815294,0.00045867107118424677,200,-1.0,-1.0,0.0030530293175701426,0.08347813495553291,0.2022400938778349,strong,strong,weak,evidence_available
aeeb186fafcc356f44cae870555f4a0d,0.15179385997592693,0.10162436638588261,0.1352603684350273,434,-1.0,-1.0,0.29398427017000833,1.0,0.056034196366585444,insufficient,insufficient,insufficient,no_claim
b17eeda399b312140dc40b8445a8e0a5,-0.5592678036122007,0.18630051811369755,0.002682422164908216,43,-1.0,-1.0,0.012696798247232221,0.4533293458694885,0.20645184155726018,strong,moderate,insufficient,evidence_available
b1fed5ab5fbd8a1b2fd93b925849a11c,-0.48440246486491956,0.17635893458460528,0.006020089763361103,96,-1.0,-1.0,0.02465921383838298,0.9752545416644987,0.17881555183459694,moderate,moderate,insufficient,evidence_available
b3db52ffec3adfc49eb061af2f2f2846,-0.8196408693777884,0.170877428750877,1.6133337186197139e-06,160,-1.0,-1.0,1.8086320108736792e-05,0.0003146000751308442,0.30256768904933007,strong,strong,strong,evidence_available
b4d5a392109a5d0a0e6da33189e63511,-0.18515518799821268,0.22805821904373363,0.41686230052238904,42,-1.0,-1.0,0.6252934507835836,1.0,0.06834941916774022,insufficient,insufficient,insufficient,no_claim
b5dea997cb5e8f17d428c5047a9a1c08,-0.02200621018911153,0.23226281382990666,0.9245157669106123,90,-1.0,-1.0,0.9419061072692242,1.0,0.008123518983024656,insufficient,insufficient,insufficient,no_claim
b855dfddb71e240c1990b539533cd1f6,-0.07314370126752845,0.1827834052600409,0.6890342667639779,153,-1.0,-1.0,0.8166111136825052,1.0,0.027000752997871885,insufficient,insufficient,insufficient,no_claim
bbcad50219ee8a1484b4c6f000eb4e68,-0.17314998503624068,0.18934278917409988,0.360465261502515,108,-1.0,-1.0,0.5671187124087643,1.0,0.06391773859582159,insufficient,insufficient,insufficient,no_claim
bc3ae668f5930dcab54b63a9cfd0896d,-0.7868212816071114,0.2901055702198663,0.006684036908474189,32,-1.0,-1.0,0.026364812250092635,1.0,0.29045244785245855,strong,moderate,insufficient,evidence_available
bd441b322153093e69f107a36a9b15d6,-0.09290304908894914,0.17398912857749216,0.593369948491552,113,-1.0,-1.0,0.7472057037811798,1.0,0.03429485024315401,insufficient,insufficient,insufficient,no_claim
bd6de07de02a8c2e98018a1c7daecc87,-0.28851255614861887,0.08928866694644669,0.001232570863083371,323,-1.0,-1.0,0.007292710939909945,0.21939761362884003,0.10650344637142165,moderate,moderate,insufficient,evidence_available
bdefb86f43d463ae4475291ec837f7d7,0.1321185588650473,0.16734206563786574,0.4298128540724828,137,-1.0,-1.0,0.6320932132650322,1.0,0.04877112468375473,insufficient,insufficient,insufficient,no_claim
bea4c7250c8631ddfacf57dfa386caba,-1.0957438846450849,0.14978925546722954,2.569056078982612e-13,134,-1.0,-1.0,1.0944178896465929e-11,5.3693272050736596e-11,0.4044901948565322,strong,strong,strong,evidence_available
c0b0998fe60a905081764378d1102494,-0.4769359253498173,0.3479492573514959,0.1704668113552441,6,-1.0,-1.0,0.33934047494081304,1.0,0.17605930371339848,insufficient,insufficient,insufficient,no_claim
c0fec81b63a711ebc1c29a5df6e21b07,-0.36690864642782317,0.14053190099236218,0.009031574636689355,185,-1.0,-1.0,0.03374956837920759,1.0,0.13544310122817382,moderate,moderate,insufficient,evidence_available
c21283c11daebb61004b688f04c27715,-0.0982086561688203,0.1804426874275894,0.5862590638072585,80,-1.0,-1.0,0.7472057037811798,1.0,0.036253397374142016,insufficient,insufficient,insufficient,no_claim
c21d2515be8477a92181b9c0035a9884,-1.0900797987664754,0.2366719743494129,4.107495131355776e-06,42,-1.0,-1.0,4.374482314893902e-05,0.0007968540554830206,0.402399316474432,strong,strong,strong,evidence_available
c2d80f95e15e8973a9a943564baea1b7,-0.7591284009238851,0.17181326124857263,9.946455805209808e-06,131,-1.0,-1.0,9.211282984824736e-05,0.0018997730587950734,0.2802297134519603,strong,strong,strong,evidence_available
c31fd374e5d8227a31bf8f06f0402b96,0.018993634553665817,0.12883668166762446,0.882797267687121,154,-1.0,-1.0,0.9217442059674352,1.0,0.007011436750235219,insufficient,insufficient,insufficient,no_claim
c37f9221f44e9ca35a49180dc05a7587,-0.3833241475240893,0.10491363301088791,0.00025847668559397796,390,-1.0,-1.0,0.0018984666907419761,0.04781818683488592,0.14150282862445948,moderate,moderate,moderate,evidence_available
c4de76cb7f30c4073617bfb80fabaec6,0.09793463941836578,0.24066448626103348,0.6840562272807393,30,-1.0,-1.0,0.8166111136825052,1.0,0.03615224500602161,insufficient,insufficient,insufficient,no_claim
c703d4732f997328085fad609ecd6656,-0.3160630081847628,0.1575578932945265,0.044854978854135696,115,-1.0,-1.0,0.11795198143124572,1.0,0.11667360371260996,moderate,insufficient,insufficient,no_claim
c75fc80fba7cbe2b7d9cbc71be5b91a6,-0.418187497844395,0.19752511057824268,0.034248317743804435,88,-1.0,-1.0,0.09726522239240461,1.0,0.15437251793965895,moderate,weak,insufficient,no_claim
c98557ba920872193b0d6d8d90ac2eb0,-0.145521608522611,0.16594526685959055,0.38052719494669685,76,-1.0,-1.0,0.5859108517229977,1.0,0.053718815694063886,insufficient,insufficient,insufficient,no_claim
cf007be9a060b779cf5a71b3e59a9d5b,-0.3589798723454882,0.16205642513742208,0.026749523972855904,118,-1.0,-1.0,0.08024857191856771,1.0,0.13251622076050334,moderate,weak,insufficient,no_claim
d038cb570b5de5840c0677e72d2ba198,-0.5472870474555338,0.10717053315809608,3.278451574662e-07,151,-1.0,-1.0,4.364438658768788e-06,6.49133411783076e-05,0.20202918544185922,strong,strong,strong,evidence_available
d060bfe5da35b9cbd05e3dc33e167092,-0.2973544773453241,0.16371908983591046,0.06933233061984656,82,-1.0,-1.0,0.1641027844898432,1.0,0.10976741204613752,weak,insufficient,insufficient,no_claim
d1075cae00d6198eb840ad42a2df742c,-0.293969896388506,0.1079883374882615,0.006484153399279213,238,-1.0,-1.0,0.026058956114084385,1.0,0.10851800529158878,moderate,moderate,insufficient,evidence_available
d1cd5ab675681cd980ee4dd212d8c53c,0.09563637368746386,0.17170039950410376,0.5775304089858768,99,-1.0,-1.0,0.7455392552363137,1.0,0.035303847888454566,insufficient,insufficient,insufficient,no_claim
d2c8a48736cfe925440115558db860ee,0.4220188578777454,0.14353169203439375,0.0032794899910737474,171,-1.0,-1.0,0.014862369534015069,0.5476748285093158,0.15578685169791434,moderate,moderate,insufficient,evidence_available
d86f28a1830ecec98f00cd0fddf8b1ef,0.6138542198695749,0.1492011563932701,3.8840233885562014e-05,215,-1.0,-1.0,0.0003309187927049884,0.007340804204371221,0.22660223478132707,strong,strong,strong,evidence_available
da130c5ecc942e7cd705585222a42adf,-0.5940028112915896,0.26339096907089865,0.024119944758646872,42,-1.0,-1.0,0.07445722077669252,1.0,0.2192741536152736,moderate,weak,insufficient,no_claim
db422d4921bbfae5352fdc90cea7bd07,-0.1232063146205327,0.1917177485634416,0.5204549434926566,86,-1.0,-1.0,0.7070345423806794,1.0,0.04548119949084311,insufficient,insufficient,insufficient,no_claim
db8df8be53722b041b1e649ae0c0b5d4,-0.45465537910045006,0.188517976321175,0.015876821731629187,76,-1.0,-1.0,0.052027123520569485,1.0,0.16783451449010692,moderate,weak,insufficient,no_claim
dd2ab53554046244203dfb4a72ad4e18,-0.09428207604844599,0.2444747876171901,0.699754763919521,39,-1.0,-1.0,0.8211558327166001,1.0,0.03480391343882949,insufficient,insufficient,insufficient,no_claim
dfba04a156c13a94753a56bbbdd58969,-0.09782651238650833,0.1570056694440417,0.5332343798248311,200,-1.0,-1.0,0.7141442846008643,1.0,0.036112330273392786,insufficient,insufficient,insufficient,no_claim
e06024d216d36ef2d7cddc8a67cf77a7,0.13133330364846368,0.12951605470357952,0.310567926532896,210,-1.0,-1.0,0.5360343573039807,1.0,0.048481250343574506,insufficient,insufficient,insufficient,no_claim
e1b0f11a76278ee3f33e48e2d81b50d0,-0.1610608140422869,0.16201956143990795,0.32018269429300283,90,-1.0,-1.0,0.5360343573039807,1.0,0.059455061505378895,insufficient,insufficient,insufficient,no_claim
e3d27e46b8e06963920efb69f95df6fc,-0.29888471773277425,0.18777907901001642,0.11145600994565186,76,-1.0,-1.0,0.24729302206691506,1.0,0.1103322951736373,insufficient,insufficient,insufficient,no_claim
e535002d3f0d00b98ff8a34754d6472b,0.10951121204799119,0.11782096079392235,0.3526448461247953,182,-1.0,-1.0,0.5647620468013639,1.0,0.04042569812252675,insufficient,insufficient,insufficient,no_claim
e60e86c5e68c34e34f69aa9257eb977b,-0.05071518518685625,0.2228429216828303,0.819970700475761,43,-1.0,-1.0,0.9002771092852427,1.0,0.01872134120562405,insufficient,insufficient,insufficient,no_claim
e8811b53add5bfb32640af600ba33399,-0.16221422180074657,0.28886990192825024,0.574424239383464,33,-1.0,-1.0,0.7455392552363137,1.0,0.05988083812663698,insufficient,insufficient,insufficient,no_claim
e946e1f85b5de2dba4edcf1aebbfdc0a,-0.4121526129496692,0.14212344899088145,0.0037320780491207906,180,-1.0,-1.0,0.016561096342973508,0.6195249561540512,0.15214476033935528,moderate,moderate,insufficient,evidence_available
ea716dd032aaa0dcf8bfa36b1811917f,-0.21191138363357184,0.3949806248861334,0.59160555179764,6,-1.0,-1.0,0.7472057037811798,1.0,0.07822637941166748,insufficient,insufficient,insufficient,no_claim
eb5b94ef4672c2971d18f0d95d51f892,-0.16308035471089333,0.14660701690808894,0.2659817148542194,187,-1.0,-1.0,0.4867868468239777,1.0,0.06020056819723681,insufficient,insufficient,insufficient,no_claim
f066d6d9013a60a4b65eda0f2518f61a,-0.6655825316380632,0.2302776826027856,0.003848161480623835,54,-1.0,-1.0,0.01672772235454851,0.6349466443029328,0.24569756828037054,strong,moderate,insufficient,evidence_available
f0db9e3e8b9b5080e5752383cceb34f6,-1.4373729808101656,0.11924496672606483,0.0,175,-1.0,-1.0,0.0,0.0,0.5306014345475785,strong,strong,strong,evidence_available
f17129feb37d5dcec17728f50d7beb95,-0.5197233992416657,0.17164769191332652,0.002463006178559546,139,-1.0,-1.0,0.012490959905551983,0.4236370627122419,0.19185415677574377,moderate,moderate,insufficient,evidence_available
f1dcebbb6fbe6d586ddb2c43c781e013,-0.6577514098778487,0.28863086635801366,0.022674961628516455,35,-1.0,-1.0,0.07102598274814713,1.0,0.2428067358412186,moderate,weak,insufficient,no_claim
f3e1995993cccfe83056a8deb2e315ff,-0.917302495014453,0.1335216311041743,6.417089082333405e-12,155,-1.0,-1.0,2.2780666242283587e-10,1.3347545291253482e-09,0.33861915192979636,strong,strong,strong,evidence_available
f40ed30e72159a5c839a43fe97e0c905,0.1349737067551009,0.12041581538011853,0.26233177682003195,251,-1.0,-1.0,0.4867868468239777,1.0,0.04982509299019531,insufficient,insufficient,insufficient,no_claim
f4d488e3c8096842b645280d8f01ae43,-0.17547289220226664,0.12374483122769188,0.1561843438880257,128,-1.0,-1.0,0.32298315774902403,1.0,0.06477523201685384,insufficient,insufficient,insufficient,no_claim
f5529fbae87a8d170937d3e39d5a63cc,-0.24712796477769292,0.17617643840198316,0.16069738584801296,99,-1.0,-1.0,0.3259861255773977,1.0,0.09122646270556635,insufficient,insufficient,insufficient,no_claim
f578948fdf09c92bc603dae7400b6673,0.024506760853154896,0.16163042811081668,0.879484923970195,99,-1.0,-1.0,0.9217442059674352,1.0,0.009046588907959846,insufficient,insufficient,insufficient,no_claim
f5fa7e56d2303d8b1e3bb33d367c98c5,-0.8414354685627566,0.23718016450919394,0.0003886640868819846,55,-1.0,-1.0,0.0026704984034149268,0.07112552789940318,0.3106130925370285,strong,strong,weak,evidence_available
f663e0d08f34a40d5930a3298bc8e98e,-0.36680806720405157,0.1445112944462042,0.011140335865235329,135,-1.0,-1.0,0.03889986129992008,1.0,0.13540597274368762,moderate,moderate,insufficient,evidence_available
f7472689b3556548c03d3b064d6ab9a8,0.35321406857358495,0.19476696800757987,0.06975143780384663,97,-1.0,-1.0,0.1641027844898432,1.0,0.1303877935578664,weak,insufficient,insufficient,no_claim
fa394f6d3d077bd5568fc3bc01580806,0.13883912608420357,0.14007916641414517,0.32161352518927,142,-1.0,-1.0,0.5360343573039807,1.0,0.05125199962370792,insufficient,insufficient,insufficient,no_claim
fbcc8cd8254960ed44ffdd3390a2f6a0,-0.2741472450898662,0.35679584010202,0.44227401441214775,7,-1.0,-1.0,0.640846020882908,1.0,0.10120053977914653,insufficient,insufficient,insufficient,no_claim
fc26652471ae91bdbbc11a8be89c362c,-1.112180517569762,0.149643118660989,1.0680345496894006e-13,297,-1.0,-1.0,5.687283977096058e-12,2.2428725543477412e-11,0.41055772299668825,strong,strong,strong,evidence_available
fc73375dda5e5460f7088c78654a945e,-0.35854738545397075,0.19806086776976836,0.07025100139430984,123,-1.0,-1.0,0.1641027844898432,1.0,0.13235656966915416,weak,insufficient,insufficient,no_claim
fe8ddda4ae8c71f7054ca024b82f5c98,-0.3620062640223511,0.1908797575534357,0.057892019515122684,128,-1.0,-1.0,0.1467976209133468,1.0,0.1336334031388316,weak,insufficient,insufficient,no_claim
ffc4b142e017c162ed4db7b05414fc4b,0.11340564076280069,0.0916908239694866,0.21615150217985324,321,-1.0,-1.0,0.41477720688566433,1.0,0.04186331347387173,insufficient,insufficient,insufficient,no_claim
